time,key,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,I1,11.539481645449996,14.756204972509295,12.695513914804906,18.06462604785338,12.129909959621727,13.254368626512587,19.554529336746782,16.57673327019438,18.30884681781754,16.819873731583357,14.514461804646999,15.611292158719152,18.75741652911529,16.847020140849054,15.797984395176172,12.222624784335494,16.055995940696448,15.823174985125661,15.655619830358773,12.678912691771984,16.695508155971766,16.53013297356665,16.994537280406803,10.826421109959483,18.82400434697047,12.304056328721344,19.14498455589637,11.619117162190378,19.943780212197453,14.070837115868926,19.84650196041912,13.609642931260169,10.773469642736018,10.892717081587762,15.182693430688232,15.368418376892805,13.409061059355736,15.425149539951235,13.706953052897006,16.45578095689416,15.605882669333369,14.984475716482848,19.27537159062922,12.054493986070156,16.16957224206999,19.178935610689223,12.70954221021384,14.455922066699713,10.48832580447197,14.652914772741497,19.487474779598415,17.725732303224504,13.827757560648024,15.956947831436992,15.419132795650512,10.522365823853761,10.308125000447035,17.441264938097447,14.990518335253,17.217207730282098,18.498323406092823,19.33200523722917,18.05843510432169,18.334496223833412,16.80675848154351,10.613777351099998,12.172538067679852,11.940913456492126,14.43745706928894,10.095388775225729,18.329784877132624,17.843195511959493,15.967199036385864,18.7842977931723,12.440209444612265,14.967512306757271,11.69023689813912,17.130084338132292,14.068089141510427,10.514837114606053,13.29754278762266,11.629047894384712,18.150812645908445,14.564158574212343,18.17771458765492,10.655556509736925,13.402004125528038,13.916633313056082,10.599387453403324,10.97648735390976,13.97633173968643,15.896757114678621,17.67255946760997,12.907575955614448,11.47882898338139,13.277487424202263,17.81150523107499,13.312730910256505,19.050918887369335,13.146025040186942
0.1,I1,13.352403617558583,16.713903326526598,14.39413960080448,19.85598851391728,13.639350450972733,14.975962862752022,22.392731740389596,18.605034766412192,20.49557660045074,18.78858215191335,16.524909088592565,17.97796121989852,21.1205237823774,19.11155103773996,18.119956287387392,13.844453027572523,18.527392924230472,17.748391426045853,17.467030340525863,14.469844034640152,18.813947117444602,18.660068912030614,19.421221464598016,12.36480378097855,21.378405604320754,13.81887466140604,21.24460477668554,13.197603272679984,22.332159520108966,15.692273441727611,22.55880746260096,15.44112833518404,12.214775872635656,12.66972256601439,16.898585178829627,17.645152183868166,15.524903025304756,17.441853096664527,15.192940446311239,18.688668343147015,17.519350984216405,17.043822011898392,21.85890018748466,13.57414510946831,18.29924280688171,21.71251371090537,14.118866035318865,16.406551245051624,11.974329552732197,17.136746589697104,21.810285879664324,19.69691432276521,15.439705360903476,18.264099037466597,17.500675933275122,11.990175567446128,11.54990666005515,19.915415213421923,17.31089702784627,19.32391485651961,20.738356100038658,22.04434433803513,20.39039627999267,20.697328913988866,19.132181093453113,12.251785162887188,14.00424703385199,13.571907244319139,16.56753265625658,11.361897373326798,20.42166772437433,20.078909784593645,17.998535567192636,20.824933502850822,14.332277554107725,16.772588034833838,13.379558561875642,19.22854631170869,15.825007474425574,11.961095305303227,15.107539958660478,13.227344089290469,20.513541245387966,16.41191493256801,20.471097385417654,12.151580692897118,15.062194580241586,15.814994696494868,11.874974983928217,12.30403167211995,15.818684281885256,17.80649948598662,19.7483719792814,14.761574968450384,12.837171767320065,15.192477858533557,19.884375425190726,15.086424449291657,21.64449073119672,14.97731149974474
0.2,I1,15.44470686541562,18.92525478227137,16.315510386241286,21.819238810294742,15.332800765870251,16.916269412197074,25.629924364014293,20.874553228064514,22.935431616138043,20.981623455130457,18.807445671947583,20.694334909828278,23.772380798422194,21.67181923252527,20.77427112338132,15.677119345123254,21.36925221654884,19.901878142794963,19.482540161796386,16.50865027985224,21.19344207667657,21.056643253525568,22.18402487603622,14.117902637101723,24.268535315799042,15.516292771810965,23.567157246692837,14.986502109887057,24.996568471776346,17.496248473579787,25.629766856423053,17.513571751549943,13.84560817428816,14.731559915942652,18.803720572901234,20.250410325273975,17.967339517497475,19.71564102757701,16.836366988961654,21.216456673197577,19.66124706877043,19.379183516009256,24.777919964390275,15.281656561924498,20.702015053677936,24.56933100126603,15.681080534931095,18.614187433370965,13.66739872929577,20.031259207325526,24.40101580968308,21.880869939316366,17.235436667520815,20.896351361325298,19.856139644891552,13.659211276570682,12.938726412308288,22.730180412607286,19.981434865273826,21.680925303059425,23.24142211862152,25.12521893582295,23.014911598440385,23.355657729369813,21.770111631265433,14.138279997738731,16.106015228571476,15.421053975978598,19.004427810677946,12.78474305119262,22.74494668001041,22.58642926849288,20.281700964471018,23.080289888099802,16.506352231962705,18.78983823806919,15.308532420177979,21.577226342481126,17.796226695640865,13.602968267734502,17.158603000954194,15.041284325148627,23.17457441834083,18.488588336196432,23.045302233170055,13.853944974055414,16.923606437006914,17.965934397445697,13.301376396596131,13.78928340733026,17.898085431667656,19.939527891654272,22.060715149261988,16.876251579809786,14.35327145370884,17.37773197583925,22.191363499401827,17.091187261083295,24.579600667779093,17.05812710598004
0.30000000000000004,I1,17.857580220040653,21.421402360268473,18.487542007710235,23.969679416387205,17.231679885653318,19.10171074287706,29.318166797571024,23.41216442396919,25.655675231459316,23.423060648555932,21.396996039559,23.80911226253746,26.74587227870322,24.563958478542254,23.805668065750435,17.746789925621208,24.633800889603357,22.30916248109737,21.723805529874813,18.82808526851553,23.86406785354753,23.751088549938473,25.326328780703204,16.114491284385934,27.53536061119641,17.41730044723072,26.13462373111563,17.01268548485276,27.96637430397255,19.502269644425432,29.10329905732056,19.857082327408776,15.689946312971802,17.122068761314296,20.917862259083332,23.22880377910786,20.784288202514656,22.277447264024868,18.6530839711195,24.075745059767844,22.057226699373157,22.025486009013154,28.07291127188767,17.19925885638317,23.410828664211905,27.78740996869316,17.411985283638295,21.1108966311975,15.595324595279349,23.40054842815264,27.28830910889801,24.299063724064883,19.234894242522877,23.89687331696184,22.51952040414969,15.555996827234734,14.49134517242136,25.929305697024773,23.051960044077898,24.31603492447399,26.036298435854274,28.62109832427369,25.966325642925153,26.343964441017114,24.759809757852114,16.30950390308347,18.51583628472361,17.516170389560425,21.78996307854343,14.382545777829815,25.3234502520324,25.396579296999263,22.846129696008887,25.571372822291973,19.002558093387055,21.042789455403632,17.509760313306668,24.204190060652028,20.006526456509853,15.465936613268486,19.48128764499826,17.098776006578635,26.169004522096714,20.82105178906097,25.932429474752144,15.78998468157498,19.009464040876686,20.401190811392308,14.895737490751372,15.450249669304599,20.243392784812688,22.32038384824703,24.63472722142742,19.28651035069944,16.044706674777284,19.869542179669317,24.757161501642962,19.35562171632014,27.897872604735166,19.420797440239305
0.4,I1,20.63775039632581,24.236860173130644,20.94129344073689,26.323723915373396,19.35964487802557,21.561557814366218,33.515169632415656,26.247307106309812,28.68602941613858,26.139155822695024,24.33245752714191,27.376914334539382,30.077029775304478,27.827873093276793,27.264113272886853,20.08256135549478,28.379652256392717,24.998241134280274,24.214461270149,21.464810671814195,26.858852422001625,26.77776395450133,28.896224789416628,18.386883684339814,31.22401319907391,19.54504800339691,28.970768853043616,19.306145480209683,31.273475140911813,21.73166509219596,33.027764743172725,22.505122907563123,17.774541250103205,19.891305187299128,23.262558097420555,26.630207158052745,24.02996199162045,25.16145924812621,20.660334711615096,27.307061623563325,24.73544146830173,25.021534793941406,31.788434374133246,19.351544974312464,26.462066328564323,31.408408300795738,19.3288178698515,23.93228135557735,17.78933214233507,27.31744854073017,30.503341525901302,26.9747749463988,21.459922443611667,27.31383594053352,25.528504220925285,17.71027150795771,16.226259968356846,29.56128726867763,26.57849624179289,27.259662705804782,29.15440317023565,32.58332485138433,29.282408640894474,29.700131039877807,28.144735630263614,18.806579900170128,21.276544133982917,19.888276269676446,24.970998217588296,16.17595339652605,28.183055102677503,28.543140526446972,25.72424165412261,28.32088266906667,21.866193241809448,23.557240083095248,20.019891680799127,27.14018991722691,22.4832135924214,17.57852720260422,22.109617288722013,19.431010781213914,29.53540446729483,23.438953539417064,29.16768185278427,17.99036209189628,21.345368065160002,23.156008926684006,16.676969960121856,17.306797117908122,22.886567725446938,24.975934023140542,27.497796428759457,22.031461062891793,17.93081707933723,22.70857360648799,27.60865444091691,21.911490805230336,31.645108637510056,22.10139831274003
0.5,I1,23.8378994265536,27.409742529477494,23.711251551478004,28.898954418449073,21.742774387867616,24.328124797996157,38.284411310573354,29.412082610622484,32.058743927580004,29.15854277305391,27.65696268062232,31.458570835570203,33.80514343544527,31.50736170215808,31.205023340891525,22.7166787106117,32.67209009327485,27.9997455400674,26.980244797680285,24.459698417367516,30.213867096513056,30.174255484155484,32.94662386653997,20.971230205095306,35.38386911642648,21.925014084422575,32.1012200409205,21.900260040215898,34.95230849094059,24.20774507181552,37.45603735464997,25.494722399178503,20.129200396070512,23.096076691925724,25.861299282429414,30.509983685522194,27.765278154049593,28.405299614127813,22.876885752339778,30.955037077745747,27.72665735141772,28.41021131370567,35.9732244571111,21.76570066539049,29.89571340965204,35.47763233691545,21.450387631395138,27.117687874358296,20.284420899627474,31.864027585290266,34.07987774087971,29.93320131880307,23.934448178448964,31.200665006258568,28.924651927967393,20.15527307311648,18.163890553065656,33.67949802760478,30.62356065766207,30.54494161776726,32.62988793688019,37.068208756848364,33.00451246400459,33.465553978272126,31.97267380831977,21.67594224944983,24.43615015512768,22.57180134873161,28.599710227780445,18.18787075153994,31.351762068621728,32.06293782928417,28.95162235388369,31.353296745234605,25.148111003063914,26.36138700082379,22.87998069033741,30.418861029510182,25.256292079315912,19.972623071320204,25.081324516347028,22.072771072791518,33.31592115163234,26.374910305600128,32.789475896853524,20.489345947535355,23.959501771664232,26.269301894333687,18.66593858223916,19.38085046331186,25.862838600726285,27.935486616721228,30.679640531115897,25.154703723822646,20.03288845285581,25.940159734998016,30.775017050605225,24.793916725157512,35.871338096437356,25.139994049547166
0.6000000000000001,I1,27.517156334007016,30.981884769292872,26.835470454015102,31.714098724165904,24.409654580970503,27.436890374241127,43.695227879302486,32.941302724228194,35.80861419498422,32.51223649877623,31.4180619870138,36.121430373831146,37.97279655411676,35.65022297225275,35.68951193543327,25.684688242814556,37.58339525142226,31.346982508735422,30.04902067202858,27.858067282338737,33.96829324142034,33.98145484655344,37.53541374546131,23.907776296545595,40.068614282473035,24.58508467973399,35.55344749651073,24.83197296864882,39.03984437719865,26.955833388550282,42.4455441739908,28.866640007750892,22.78693811792677,26.800558586134393,28.739545010970232,34.9292591568705,32.058330837630884,32.050131961402684,25.323050355022044,35.06853191945747,31.06431250885306,32.23863742398941,40.68024640928321,24.471593487278817,33.755465176943375,40.04406128893583,23.797105436845442,30.710362899368775,23.11960481290117,37.13220749947303,38.05427684955507,33.20145430521703,26.684524486771704,35.61625219617327,32.753540291533525,22.927967785471072,20.326653746003565,38.34233438514971,35.25654277515697,34.20776003077549,36.49965481167633,42.13710174761561,37.177620925023426,37.68519806481917,36.29587096285219,24.969763662462725,28.0482082568126,25.604776280242305,32.733876507430935,20.443562096976443,34.85969956693707,35.995887967519856,32.5670919737039,34.69485058902464,28.905099704719188,29.485876839440795,26.135766762319378,34.07674088557632,28.35853972819332,22.683652379187578,28.43802835841781,25.062615568636986,37.556335185014845,29.664589214457735,36.83948446131981,23.32505182276756,26.882700881111184,29.783823081940973,20.8855330570102,21.696468759146054,29.210832206372093,31.230832603408057,34.212322960302046,28.704585188482763,22.374217684259595,29.614559511449414,34.28772217393328,28.041536034652307,40.630870735038755,28.580842989392483
0.7000000000000001,I1,31.741601829910636,34.99907493474563,30.35586058617564,34.78905061781674,27.391570350532447,30.9267181875159,49.822792628085075,36.872590264961886,39.973035064144334,36.23372999083338,35.667992768351105,41.439623407576626,42.625922452019275,40.308366224334605,40.784590933076196,29.025690184130006,43.19306590680379,35.07606764990707,33.45087754287864,31.710013153370326,38.16451176532366,38.24365939738555,42.725476877574096,27.241220079253104,45.336258500097685,27.5557311480739,39.356794182609015,28.14209535343855,43.57555575650338,30.003376772705565,48.05824318369635,32.66560037884376,25.784276652431796,31.07695433644966,31.9248094063732,39.95511672720838,36.98483458353766,36.140846724961186,28.02076200765181,39.70080193237825,34.78464434214795,36.558392720474956,45.966719254660646,27.50198034537637,38.088880983559434,45.16027817308569,26.391073446393662,34.75767330744038,26.338297572199,43.224067545127234,42.46551118910323,36.8086117263079,29.738444971882736,40.62520274445042,37.064954876134586,26.069380001242774,22.73911752174789,43.61327648034856,40.553945941124056,38.286847020673626,40.80342279932565,47.85638945591729,41.85046692263181,42.40767861709952,41.17112847049634,28.74650926499728,32.172230184750305,29.029097281538917,37.43717941434477,22.97084562320295,38.73916395770999,40.38507198632316,36.612871795141345,38.37357089653913,33.200347727226884,32.96393614090517,29.838070008825856,38.15339265656396,31.82568438294376,25.750929947213542,32.22550101901573,28.443213027261656,42.30613025330996,33.34689781106677,41.36272274598861,26.539776595054562,30.148632917534634,33.74635676163425,23.360821579844522,24.280001351905316,32.9727674020664,34.89635850914475,38.130318377675785,32.734541353234015,24.98024607071408,33.78730345484011,38.18061012698047,31.696724805607698,45.98225734824194,32.472682922298404
0.8,I1,36.584578599169184,39.51114173902089,34.31835600131714,38.14486080410657,30.722623088884287,34.83996206678683,56.74779712779247,41.24636727562014,44.591947780542,40.35904555381857,40.463799860427635,47.49403471642006,47.81375855990374,45.53774115807482,46.56312105174982,32.782485428284865,49.58772326250806,39.22597815512075,37.218167589602665,36.07062395495189,42.84806371101437,43.00853218693526,48.58449529595316,31.020973450157804,51.24895038008588,30.870114596239038,43.54245170685335,31.87549862177658,48.601289961642934,33.380030932998395,54.360391096865825,36.94041628449088,29.161452986602285,36.00594876626037,35.446729444255844,45.66055347095844,42.628299997679946,40.7261094885439,30.99364060978492,44.90949233324291,38.926706016514515,41.425560794953135,51.89397146535096,30.892665727370712,42.94740249607151,50.88223102115094,29.256167849784276,39.31120103042274,29.988597061868393,50.25175461057994,47.35509534728566,40.78572211426186,33.12685481661063,46.29784132208339,41.912933193405735,29.624847236132997,25.428154228561954,49.56072218646996,46.5993655582727,42.82374369457471,45.583678423875256,54.2972523487289,47.0754944152856,47.6851972870297,46.65969821561044,33.071294142066456,36.87389627791284,32.89066949483562,42.77927137339099,25.800291868311295,43.02460304978219,45.276684749818344,41.134621324774876,42.41925917549379,38.10367664965853,36.831409716788194,34.04308105052437,42.69144816352296,35.69647779180384,29.217896582794356,36.49381386317848,32.26155678734596,47.618401963368434,37.46406225967577,46.407497501496486,30.18025067748082,33.793918765849085,38.20775663389936,26.119200350926217,27.160246486180704,37.19452345888219,38.969063981642414,42.470483627053085,37.303266575442905,27.878703564568994,38.51935765559359,42.48987416994798,35.80571816618085,51.98805498511245,36.868865749899186
0.9,I1,42.12685810643747,44.57196494500933,38.77303324817408,41.803698820349126,34.439805765465714,39.22252036675277,64.55583334116288,46.105778022281754,49.707714814827014,44.92670613193736,45.867333990922944,54.372053392048194,53.588668134049826,51.398140821657286,53.1035666413168,37.0016721036377,56.860755233273544,43.83852834980649,41.38548654733041,41.00008068504056,48.067509184102846,48.3269581528468,55.184551925572,35.30134088223568,57.8726152661633,34.56414971261353,48.143380934244924,36.08126192750385,54.161036145251956,37.11768840844125,61.4220902912801,41.74401559540881,32.96260103896493,41.677006414193556,39.33710077997651,52.12424366493933,49.08000873363268,45.858322196280206,34.267030933909,50.75649156184069,43.53232997780674,46.900656488296526,58.52710969289711,34.682591120886606,48.38625100095085,57.26881610897865,32.41807859941472,44.42672605931813,34.123522871568085,58.336937011363034,52.76692199643087,45.16575719436023,36.88279481403783,52.710040775498776,47.355685836738516,33.6442054886859,28.423043031709444,56.257606605126966,53.48322135102904,47.86270128560985,50.885547555124845,61.53516117418389,52.90871023800347,53.57334886876998,52.82701897008981,38.0161880938907,42.22516982252819,37.239479475235655,48.83569004537098,28.965357840192446,47.75252143627938,50.7198804389122,46.18140351408397,46.863424662858385,43.69167137237436,41.126748730738015,38.81254081132607,47.73655187311423,40.012720290716345,33.132336068068426,41.29739458875951,36.56913914629694,53.54963017604077,42.06164592822073,52.02525561813324,34.297809994954555,37.85818068388714,43.222891929792496,29.190491013652583,30.368552883363982,41.9256238507819,43.48852277341954,47.27196718630984,42.474777274264866,31.099693675658145,43.877169115925916,47.25398108009536,40.41864419101466,58.71438074281071,41.82739276327856
